empresa,fecha,precio_cierre,maximo_historico,drawdown_pct,sector
ACS,2021-03-12,19.7813,19.7813,0.0,Construcción
ACS,2021-03-15,20.1836,20.1836,0.0,Construcción
ACS,2021-03-16,20.2787,20.2787,0.0,Construcción
ACS,2021-03-17,20.0008,20.2787,-0.013704034282276423,Construcción
ACS,2021-03-18,20.3007,20.3007,0.0,Construcción
ACS,2021-03-19,19.8252,20.3007,-0.02342283763614064,Construcción
ACS,2021-03-22,19.3862,20.3007,-0.045047707714512324,Construcción
ACS,2021-03-23,19.0205,20.3007,-0.06306186486180283,Construcción
ACS,2021-03-24,19.2326,20.3007,-0.05261394927268506,Construcción
ACS,2021-03-25,19.2546,20.3007,-0.05153024279950934,Construcción
ACS,2021-03-26,19.5106,20.3007,-0.03891984020255454,Construcción
ACS,2021-03-29,19.7228,20.3007,-0.028466998674922524,Construcción
ACS,2021-03-30,20.2495,20.3007,-0.0025220805193908544,Construcción
ACS,2021-03-31,20.6738,20.6738,0.0,Construcción
ACS,2021-04-01,20.6445,20.6738,-0.0014172527546943096,Construcción
ACS,2021-04-05,20.6445,20.6738,-0.0014172527546943096,Construcción
ACS,2021-04-06,20.4251,20.6738,-0.01202971877448749,Construcción
ACS,2021-04-07,20.4982,20.6738,-0.00849384244792923,Construcción
ACS,2021-04-08,20.3592,20.6738,-0.01521732821252013,Construcción
ACS,2021-04-09,20.1983,20.6738,-0.02300012576304309,Construcción
ACS,2021-04-12,20.2275,20.6738,-0.02158771004846718,Construcción
ACS,2021-04-13,20.1617,20.6738,-0.02477048244638142,Construcción
ACS,2021-04-14,20.3738,20.6738,-0.014511120355232261,Construcción
ACS,2021-04-15,20.2568,20.6738,-0.02017045729377287,Construcción
ACS,2021-04-16,20.5275,20.6738,-0.00707658969323492,Construcción
ACS,2021-04-19,20.7762,20.7762,0.0,Construcción
ACS,2021-04-20,19.913,20.7762,-0.04154753997362362,Construcción
ACS,2021-04-21,19.8106,20.7762,-0.04647625648578655,Construcción
ACS,2021-04-22,19.9057,20.7762,-0.04189890355310403,Construcción
ACS,2021-04-23,19.7813,20.7762,-0.04788652400342689,Construcción
ACS,2021-04-26,20.0154,20.7762,-0.0366188234614607,Construcción
ACS,2021-04-27,20.0739,20.7762,-0.03380310162589892,Construcción
ACS,2021-04-28,19.9276,20.7762,-0.04084481281466282,Construcción
ACS,2021-04-29,19.8032,20.7762,-0.04683243326498585,Construcción
ACS,2021-04-30,19.8471,20.7762,-0.0447194385883847,Construcción
ACS,2021-05-03,19.8252,20.7762,-0.045773529326825914,Construcción
ACS,2021-05-04,19.9203,20.7762,-0.04119617639414322,Construcción
ACS,2021-05-05,20.4689,20.7762,-0.014790962736207676,Construcción
ACS,2021-05-06,20.7177,20.7762,-0.0028157218355617806,Construcción
ACS,2021-05-07,20.7543,20.7762,-0.0010540907384410383,Construcción
ACS,2021-05-10,20.7396,20.7762,-0.0017616310971207423,Construcción
ACS,2021-05-11,20.1397,20.7762,-0.03063601621085656,Construcción
ACS,2021-05-12,20.2349,20.7762,-0.02605385007845514,Construcción
ACS,2021-05-13,19.7228,20.7762,-0.05070224583898884,Construcción
ACS,2021-05-14,19.4813,20.7762,-0.06232612316015433,Construcción
ACS,2021-05-17,19.4594,20.7762,-0.06338021389859554,Construcción
ACS,2021-05-18,19.3131,20.7762,-0.07042192508735962,Construcción
ACS,2021-05-19,18.7717,20.7762,-0.09648058836553365,Construcción
ACS,2021-05-20,18.9766,20.7762,-0.08661834214148872,Construcción
ACS,2021-05-21,18.9254,20.7762,-0.08908270039757028,Construcción
ACS,2021-05-24,18.9693,20.7762,-0.08696970572096913,Construcción
ACS,2021-05-25,18.6766,20.7762,-0.10105794129821617,Construcción
ACS,2021-05-26,18.545,20.7762,-0.10739211212830053,Construcción
ACS,2021-05-27,18.4572,20.7762,-0.11161810148150283,Construcción
ACS,2021-05-28,18.5084,20.7762,-0.10915374322542129,Construcción
ACS,2021-05-31,18.6547,20.7762,-0.10211203203665738,Construcción
ACS,2021-06-01,18.8083,20.7762,-0.09471895726841291,Construcción
ACS,2021-06-02,18.8083,20.7762,-0.09471895726841291,Construcción
ACS,2021-06-03,18.7791,20.7762,-0.09612441158633435,Construcción
ACS,2021-06-04,18.3913,20.7762,-0.11479000009626392,Construcción
ACS,2021-06-07,18.4645,20.7762,-0.11126673790202243,Construcción
ACS,2021-06-08,18.5157,20.7762,-0.10880237964594106,Construcción
ACS,2021-06-09,18.4937,20.7762,-0.109861283584101,Construcción
ACS,2021-06-10,18.2962,20.7762,-0.1193673530289466,Construcción
ACS,2021-06-11,18.5962,20.7762,-0.10492775387221916,Construcción
ACS,2021-06-14,18.7059,20.7762,-0.09964767378057583,Construcción
ACS,2021-06-15,18.684,20.7762,-0.10070176451901687,Construcción
ACS,2021-06-16,18.4499,20.7762,-0.11196946506098324,Construcción
ACS,2021-06-17,18.0694,20.7762,-0.1302836899914324,Construcción
ACS,2021-06-18,17.85,20.7762,-0.14084385017471907,Construcción
ACS,2021-06-21,17.8061,20.7762,-0.1429568448513202,Construcción
ACS,2021-06-22,17.7171,20.7762,-0.14724059260114944,Construcción
ACS,2021-06-23,17.4545,20.7762,-0.1598800550630048,Construcción
ACS,2021-06-24,17.5008,20.7762,-0.15765154359314976,Construcción
ACS,2021-06-25,17.6012,20.7762,-0.15281909107536512,Construcción
ACS,2021-06-28,17.2382,20.7762,-0.17029100605500527,Construcción
ACS,2021-06-29,17.4236,20.7762,-0.16136733377614765,Construcción
ACS,2021-06-30,17.4468,20.7762,-0.16025067144136076,Construcción
ACS,2021-07-01,17.7789,20.7762,-0.1442660351748635,Construcción
ACS,2021-07-02,17.9333,20.7762,-0.13683445480886786,Construcción
ACS,2021-07-05,17.9565,20.7762,-0.13571779247408097,Construcción
ACS,2021-07-06,17.6476,20.7762,-0.1505857664057912,Construcción
ACS,2021-07-07,17.2382,20.7762,-0.17029100605500527,Construcción
ACS,2021-07-08,16.7362,20.7762,-0.1944532686439291,Construcción
ACS,2021-07-09,17.0838,20.7762,-0.17772258642100092,Construcción
ACS,2021-07-12,17.3309,20.7762,-0.16582916991557647,Construcción
ACS,2021-07-13,17.1919,20.7762,-0.17251951752486014,Construcción
ACS,2021-07-14,17.0838,20.7762,-0.17772258642100092,Construcción
ACS,2021-07-15,16.6667,20.7762,-0.197798442448571,Construcción
ACS,2021-07-16,16.6127,20.7762,-0.20039757029678185,Construcción
ACS,2021-07-19,16.072,20.7762,-0.22642254117692362,Construcción
ACS,2021-07-20,16.1415,20.7762,-0.2230773673722817,Construcción
ACS,2021-07-21,16.7362,20.7762,-0.1944532686439291,Construcción
ACS,2021-07-22,16.883,20.7762,-0.18738749145657052,Construcción
ACS,2021-07-23,17.0066,20.7762,-0.18143837660399884,Construcción
ACS,2021-07-26,17.107,20.7762,-0.17660592408621403,Construcción
ACS,2021-07-27,17.0452,20.7762,-0.1795804815124998,Construcción
ACS,2021-07-28,17.4699,20.7762,-0.15913882230629278,Construcción
ACS,2021-07-29,17.3927,20.7762,-0.16285461248929053,Construcción
ACS,2021-07-30,17.1147,20.7762,-0.17623530770785806,Construcción
ACS,2021-08-02,17.4468,20.7762,-0.16025067144136076,Construcción
ACS,2021-08-03,17.4236,20.7762,-0.16136733377614765,Construcción
ACS,2021-08-04,17.3773,20.7762,-0.1635958452460025,Construcción
ACS,2021-08-05,17.6553,20.7762,-0.15021515002743518,Construcción
ACS,2021-08-06,17.6321,20.7762,-0.15133181236222207,Construcción
ACS,2021-08-09,17.5317,20.7762,-0.15616426488000687,Construcción
ACS,2021-08-10,17.5781,20.7762,-0.1539309402104331,Construcción
ACS,2021-08-11,17.8638,20.7762,-0.1401796286135096,Construcción
ACS,2021-08-12,17.9488,20.7762,-0.13608840885243698,Construcción
ACS,2021-08-13,18.1341,20.7762,-0.12716954977329825,Construcción
ACS,2021-08-16,17.7943,20.7762,-0.14352480241815152,Construcción
ACS,2021-08-17,17.7325,20.7762,-0.14649935984443727,Construcción
ACS,2021-08-18,17.9333,20.7762,-0.13683445480886786,Construcción
ACS,2021-08-19,17.5703,20.7762,-0.154306369788508,Construcción
ACS,2021-08-20,17.5086,20.7762,-0.15727611401507485,Construcción
ACS,2021-08-23,17.6167,20.7762,-0.15207304511893407,Construcción
ACS,2021-08-24,17.7248,20.7762,-0.14686997622279344,Construcción
ACS,2021-08-25,17.7634,20.7762,-0.1450120811312944,Construcción
ACS,2021-08-26,17.7634,20.7762,-0.1450120811312944,Construcción
ACS,2021-08-27,17.7866,20.7762,-0.14389541879650752,Construcción
ACS,2021-08-30,17.6476,20.7762,-0.1505857664057912,Construcción
ACS,2021-08-31,17.6553,20.7762,-0.15021515002743518,Construcción
ACS,2021-09-01,18.1573,20.7762,-0.12605288743851137,Construcción
ACS,2021-09-02,18.1187,20.7762,-0.12791078253001026,Construcción
ACS,2021-09-03,17.972,20.7762,-0.13497174651764993,Construcción
ACS,2021-09-06,17.9797,20.7762,-0.13460113013929392,Construcción
ACS,2021-09-07,18.0724,20.7762,-0.1301392939998653,Construcción
ACS,2021-09-08,18.0337,20.7762,-0.13200200229108305,Construcción
ACS,2021-09-09,17.6939,20.7762,-0.14835725493593632,Construcción
ACS,2021-09-10,17.3773,20.7762,-0.1635958452460025,Construcción
ACS,2021-09-13,18.0724,20.7762,-0.1301392939998653,Construcción
ACS,2021-09-14,18.0337,20.7762,-0.13200200229108305,Construcción
ACS,2021-09-15,17.663,20.7762,-0.1498445336490792,Construcción
ACS,2021-09-16,17.8638,20.7762,-0.1401796286135096,Construcción
ACS,2021-09-17,17.609,20.7762,-0.15244366149729005,Construcción
ACS,2021-09-20,17.3927,20.7762,-0.16285461248929053,Construcción
ACS,2021-09-21,17.524,20.7762,-0.15653488125836287,Construcción
ACS,2021-09-22,18.0106,20.7762,-0.13311385142615104,Construcción
ACS,2021-09-23,18.1187,20.7762,-0.12791078253001026,Construcción
ACS,2021-09-24,18.1032,20.7762,-0.12865682848644114,Construcción
ACS,2021-09-27,18.5049,20.7762,-0.10932220521558322,Construcción
ACS,2021-09-28,18.1419,20.7762,-0.12679412019522338,Construcción
ACS,2021-09-29,18.2423,20.7762,-0.12196166767743857,Construcción
ACS,2021-09-30,18.111,20.7762,-0.12828139890836623,Construcción
ACS,2021-10-01,17.9488,20.7762,-0.13608840885243698,Construcción
ACS,2021-10-04,17.8793,20.7762,-0.13943358265707873,Construcción
ACS,2021-10-05,17.6321,20.7762,-0.15133181236222207,Construcción
ACS,2021-10-06,17.3078,20.7762,-0.16694101905064446,Construcción
ACS,2021-10-07,17.5549,20.7762,-0.15504760254522,Construcción
ACS,2021-10-08,17.5781,20.7762,-0.1539309402104331,Construcción
ACS,2021-10-11,17.3927,20.7762,-0.16285461248929053,Construcción
ACS,2021-10-12,17.3386,20.7762,-0.16545855353722047,Construcción
ACS,2021-10-13,17.2228,20.7762,-0.17103223881171725,Construcción
ACS,2021-10-14,17.2151,20.7762,-0.17140285519007326,Construcción
ACS,2021-10-15,17.5549,20.7762,-0.15504760254522,Construcción
ACS,2021-10-18,17.3078,20.7762,-0.16694101905064446,Construcción
ACS,2021-10-19,17.4545,20.7762,-0.1598800550630048,Construcción
ACS,2021-10-20,17.7634,20.7762,-0.1450120811312944,Construcción
ACS,2021-10-21,17.802,20.7762,-0.14315418603979552,Construcción
ACS,2021-10-22,17.8098,20.7762,-0.14277875646172064,Construcción
ACS,2021-10-25,17.609,20.7762,-0.15244366149729005,Construcción
ACS,2021-10-26,17.7557,20.7762,-0.14538269750965038,Construcción
ACS,2021-10-27,17.5317,20.7762,-0.15616426488000687,Construcción
ACS,2021-10-28,17.4777,20.7762,-0.1587633927282179,Construcción
ACS,2021-10-29,17.4777,20.7762,-0.1587633927282179,Construcción
ACS,2021-11-01,17.7789,20.7762,-0.1442660351748635,Construcción
ACS,2021-11-02,17.5472,20.7762,-0.155418218923576,Construcción
ACS,2021-11-03,17.3695,20.7762,-0.16397127482407758,Construcción
ACS,2021-11-04,17.1919,20.7762,-0.17251951752486014,Construcción
ACS,2021-11-05,18.0028,20.7762,-0.13348928100422594,Construcción
ACS,2021-11-08,17.8561,20.7762,-0.1405502449918656,Construcción
ACS,2021-11-09,17.9256,20.7762,-0.13720507118722386,Construcción
ACS,2021-11-10,18.0415,20.7762,-0.13162657271300818,Construcción
ACS,2021-11-11,17.8175,20.7762,-0.14240814008336464,Construcción
ACS,2021-11-12,17.9024,20.7762,-0.13832173352201074,Construcción
ACS,2021-11-15,18.1187,20.7762,-0.12791078253001026,Construcción
ACS,2021-11-16,17.8561,20.7762,-0.1405502449918656,Construcción
ACS,2021-11-17,17.6476,20.7762,-0.1505857664057912,Construcción
ACS,2021-11-18,17.3386,20.7762,-0.16545855353722047,Construcción
ACS,2021-11-19,16.7826,20.7762,-0.19221994397435532,Construcción
ACS,2021-11-22,16.8984,20.7762,-0.1866462586998585,Construcción
ACS,2021-11-23,17.1996,20.7762,-0.17214890114650414,Construcción
ACS,2021-11-24,17.2305,20.7762,-0.17066162243336125,Construcción
ACS,2021-11-25,17.3,20.7762,-0.16731644862871933,Construcción
ACS,2021-11-26,16.2342,20.7762,-0.21861553123285288,Construcción
ACS,2021-11-29,16.6358,20.7762,-0.19928572116171386,Construcción
ACS,2021-11-30,16.381,20.7762,-0.21154975404549434,Construcción
ACS,2021-12-01,16.7208,20.7762,-0.19519450140064107,Construcción
ACS,2021-12-02,16.5972,20.7762,-0.20114361625321275,Construcción
ACS,2021-12-03,16.4891,20.7762,-0.20634668514935353,Construcción
ACS,2021-12-06,16.8598,20.7762,-0.1885041537913574,Construcción
ACS,2021-12-07,17.0066,20.7762,-0.18143837660399884,Construcción
ACS,2021-12-08,16.7671,20.7762,-0.1929659899307862,Construcción
ACS,2021-12-09,16.5354,20.7762,-0.20411817367949867,Construcción
ACS,2021-12-10,16.5586,20.7762,-0.20300151134471178,Construcción
ACS,2021-12-13,16.3501,20.7762,-0.2130370327586372,Construcción
ACS,2021-12-14,16.4505,20.7762,-0.20820458024085242,Construcción
ACS,2021-12-15,16.3192,20.7762,-0.21452431147178025,Construcción
ACS,2021-12-16,16.6899,20.7762,-0.19668178011378395,Construcción
ACS,2021-12-17,16.798,20.7762,-0.19147871121764332,Construcción
ACS,2021-12-20,16.6513,20.7762,-0.19853967520528298,Construcción
ACS,2021-12-21,17.0915,20.7762,-0.17735197004264494,Construcción
ACS,2021-12-22,17.3541,20.7762,-0.1647125075807896,Construcción
ACS,2021-12-23,17.7557,20.7762,-0.14538269750965038,Construcción
ACS,2021-12-27,17.8484,20.7762,-0.14092086137022158,Construcción
ACS,2021-12-28,17.9024,20.7762,-0.13832173352201074,Construcción
ACS,2021-12-29,18.0106,20.7762,-0.13311385142615104,Construcción
ACS,2021-12-30,18.2037,20.7762,-0.12381956276893744,Construcción
ACS,2021-12-31,18.2037,20.7762,-0.12381956276893744,Construcción
ACS,2022-01-03,18.2577,20.7762,-0.12122043492072658,Construcción
ACS,2022-01-04,18.4045,20.7762,-0.11415465773336803,Construcción
ACS,2022-01-05,18.4354,20.7762,-0.11266737902022497,Construcción
ACS,2022-01-06,18.4122,20.7762,-0.11378404135501202,Construcción
ACS,2022-01-07,18.3272,20.7762,-0.11787526111608466,Construcción
ACS,2022-01-10,18.6748,20.7762,-0.1011445788931565,Construcción
ACS,2022-01-11,19.0918,20.7762,-0.0810735360653055,Construcción
ACS,2022-01-12,19.1691,20.7762,-0.0773529326825887,Construcción
ACS,2022-01-13,19.03,20.7762,-0.08404809349159126,Construcción
ACS,2022-01-14,18.891,20.7762,-0.09073844110087509,Construcción
ACS,2022-01-17,18.954,20.7762,-0.08770612527796222,Construcción
ACS,2022-01-18,18.6626,20.7762,-0.10173178925886342,Construcción
ACS,2022-01-19,17.9854,20.7762,-0.13432677775531623,Construcción
ACS,2022-01-20,18.1665,20.7762,-0.12561007306437175,Construcción
ACS,2022-01-21,18.198,20.7762,-0.1240939151529153,Construcción
ACS,2022-01-24,17.702,20.7762,-0.14796738575870455,Construcción
ACS,2022-01-25,17.7098,20.7762,-0.14759195618062967,Construcción
ACS,2022-01-26,17.9854,20.7762,-0.13432677775531623,Construcción
ACS,2022-01-27,17.8988,20.7762,-0.1384950087118914,Construcción
ACS,2022-01-28,17.5208,20.7762,-0.15668890364936794,Construcción
ACS,2022-01-31,17.5523,20.7762,-0.15517274573791168,Construcción
ACS,2022-02-01,17.7571,20.7762,-0.14531531271358566,Construcción
ACS,2022-02-02,17.6547,20.7762,-0.15024402922574875,Construcción
ACS,2022-02-03,17.9146,20.7762,-0.13773452315630383,Construcción
ACS,2022-02-04,17.6468,20.7762,-0.15062427200354253,Construcción
ACS,2022-02-07,17.3712,20.7762,-0.16388945042885597,Construcción
ACS,2022-02-08,17.5366,20.7762,-0.15592841809378036,Construcción
ACS,2022-02-09,17.9933,20.7762,-0.13394653497752226,Construcción
ACS,2022-02-10,17.8831,20.7762,-0.13925068106776026,Construcción
ACS,2022-02-11,17.7964,20.7762,-0.1434237252240545,Construcción
ACS,2022-02-14,17.2925,20.7762,-0.16767743860763754,Construcción
ACS,2022-02-15,17.5523,20.7762,-0.15517274573791168,Construcción
ACS,2022-02-16,17.7413,20.7762,-0.1460757982691734,Construcción
ACS,2022-02-17,17.6626,20.7762,-0.14986378644795478,Construcción
ACS,2022-02-18,17.576,20.7762,-0.15403201740453012,Construcción
ACS,2022-02-21,17.2846,20.7762,-0.16805768138543134,Construcción
ACS,2022-02-22,17.1271,20.7762,-0.17563847094271334,Construcción
ACS,2022-02-23,17.3397,20.7762,-0.16540560834031243,Construcción
ACS,2022-02-24,16.6546,20.7762,-0.19838083961455902,Construcción
ACS,2022-02-25,17.198,20.7762,-0.17222591234200668,Construcción
ACS,2022-02-28,17.1822,20.7762,-0.17298639789759426,Construcción
ACS,2022-03-01,16.9145,20.7762,-0.1858713335451141,Construcción
ACS,2022-03-02,17.6153,20.7762,-0.1521404299149988,Construcción
ACS,2022-03-03,17.324,20.7762,-0.1661612806961811,Construcción
ACS,2022-03-04,16.7491,20.7762,-0.19383236588018987,Construcción
ACS,2022-03-07,16.379,20.7762,-0.21164601803987246,Construcción
ACS,2022-03-08,17.0956,20.7762,-0.1771546288541696,Construcción
ACS,2022-03-09,17.8831,20.7762,-0.13925068106776026,Construcción
ACS,2022-03-10,17.9146,20.7762,-0.13773452315630383,Construcción
ACS,2022-03-11,18.3792,20.7762,-0.11537239726225193,Construcción
ACS,2022-03-14,18.828,20.7762,-0.09377075692378779,Construcción
ACS,2022-03-15,18.8831,20.7762,-0.09111868387866888,Construcción
ACS,2022-03-16,19.2139,20.7762,-0.07519661920851746,Construcción
ACS,2022-03-17,19.4029,20.7762,-0.0660996717397792,Construcción
ACS,2022-03-18,18.9776,20.7762,-0.08657021014429975,Construcción
ACS,2022-03-21,19.0091,20.7762,-0.08505405223284332,Construcción
ACS,2022-03-22,19.4265,20.7762,-0.06496375660611654,Construcción
ACS,2022-03-23,19.1981,20.7762,-0.07595710476410504,Construcción
ACS,2022-03-24,19.3556,20.7762,-0.0683763152068232,Construcción
ACS,2022-03-25,19.3871,20.7762,-0.06686015729536678,Construcción
ACS,2022-03-28,19.4501,20.7762,-0.06382784147245407,Construcción
ACS,2022-03-29,19.6312,20.7762,-0.05511113678150959,Construcción
ACS,2022-03-30,19.4422,20.7762,-0.06420808425024786,Construcción
ACS,2022-03-31,19.2926,20.7762,-0.07140863102973591,Construcción
ACS,2022-04-01,19.3635,20.7762,-0.06799607242902941,Construcción
ACS,2022-04-04,19.0879,20.7762,-0.08126125085434287,Construcción
ACS,2022-04-05,19.206,20.7762,-0.07557686198631125,Construcción
ACS,2022-04-06,18.4737,20.7762,-0.1108239235278828,Construcción
ACS,2022-04-07,18.5445,20.7762,-0.1074161781268952,Construcción
ACS,2022-04-08,18.954,20.7762,-0.08770612527796222,Construcción
ACS,2022-04-11,19.2847,20.7762,-0.0717888738075297,Construcción
ACS,2022-04-12,19.3556,20.7762,-0.0683763152068232,Construcción
ACS,2022-04-13,19.5131,20.7762,-0.0607955256495412,Construcción
ACS,2022-04-14,19.6155,20.7762,-0.05586680913737828,Construcción
ACS,2022-04-18,19.6155,20.7762,-0.05586680913737828,Construcción
ACS,2022-04-19,19.4816,20.7762,-0.06231168356099764,Construcción
ACS,2022-04-20,19.6233,20.7762,-0.05549137955930338,Construcción
ACS,2022-04-21,19.6627,20.7762,-0.053594978870053156,Construcción
ACS,2022-04-22,19.3399,20.7762,-0.0691319875626919,Construcción
ACS,2022-04-25,19.1824,20.7762,-0.07671277711997372,Construcción
ACS,2022-04-26,19.4029,20.7762,-0.0660996717397792,Construcción
ACS,2022-04-27,19.4186,20.7762,-0.06534399938391033,Construcción
ACS,2022-04-28,19.5682,20.7762,-0.058143452604422295,Construcción
ACS,2022-04-29,19.3635,20.7762,-0.06799607242902941,Construcción
ACS,2022-05-02,19.0642,20.7762,-0.0824019791877244,Construcción
ACS,2022-05-03,19.4501,20.7762,-0.06382784147245407,Construcción
ACS,2022-05-04,19.2296,20.7762,-0.07444094685264861,Construcción
ACS,2022-05-05,19.2139,20.7762,-0.07519661920851746,Construcción
ACS,2022-05-06,19.0721,20.7762,-0.08202173640993062,Construcción
ACS,2022-05-09,18.6154,20.7762,-0.10400361952618854,Construcción
ACS,2022-05-10,18.8201,20.7762,-0.09415099970158158,Construcción
ACS,2022-05-11,19.3792,20.7762,-0.06724040007316057,Construcción
ACS,2022-05-12,19.206,20.7762,-0.07557686198631125,Construcción
ACS,2022-05-13,19.143,20.7762,-0.07860917780922395,Construcción
ACS,2022-05-16,19.3635,20.7762,-0.06799607242902941,Construcción
ACS,2022-05-17,19.7572,20.7762,-0.049046505135684024,Construcción
ACS,2022-05-18,20.0801,20.7762,-0.03350468324332639,Construcción
ACS,2022-05-19,19.8123,20.7762,-0.04639443209056511,Construcción
ACS,2022-05-20,20.0249,20.7762,-0.03616156948816437,Construcción
ACS,2022-05-23,20.2533,20.7762,-0.02516822133017587,Construcción
ACS,2022-05-24,20.3084,20.7762,-0.02251614828505696,Construcción
ACS,2022-05-25,20.3635,20.7762,-0.019864075239938054,Construcción
ACS,2022-05-26,20.71,20.7762,-0.0031863382139177754,Construcción
ACS,2022-05-27,20.9463,20.9463,0.0,Construcción
ACS,2022-05-30,21.0171,21.0171,0.0,Construcción
ACS,2022-05-31,20.7888,21.0171,-0.01086258332500682,Construcción
ACS,2022-06-01,20.7336,21.0171,-0.013489016086900672,Construcción
ACS,2022-06-02,20.8281,21.0171,-0.008992677391267113,Construcción
ACS,2022-06-03,20.8911,21.0171,-0.00599511826084463,Construcción
ACS,2022-06-06,21.1431,21.1431,0.0,Construcción
ACS,2022-06-07,21.1825,21.1825,0.0,Construcción
ACS,2022-06-08,21.1116,21.1825,-0.003347102561076442,Construcción
ACS,2022-06-09,20.1903,21.1825,-0.046840552342735764,Construcción
ACS,2022-06-10,19.9383,21.1825,-0.05873716511271093,Construcción
ACS,2022-06-13,19.1745,21.1825,-0.09479523191313596,Construcción
ACS,2022-06-14,18.9146,21.1825,-0.10706479405169365,Construcción
ACS,2022-06-15,18.9776,21.1825,-0.1040906408591999,Construcción
ACS,2022-06-16,18.8831,21.1825,-0.10855187064794061,Construcción
ACS,2022-06-17,19.2847,21.1825,-0.08959282426531336,Construcción
ACS,2022-06-20,19.2847,21.1825,-0.08959282426531336,Construcción
ACS,2022-06-21,19.08,21.1825,-0.09925646170187667,Construcción
ACS,2022-06-22,18.6784,21.1825,-0.11821550808450376,Construcción
ACS,2022-06-23,18.513,21.1825,-0.12602384043432074,Construcción
ACS,2022-06-24,18.7414,21.1825,-0.11524135489201001,Construcción
ACS,2022-06-27,18.4815,21.1825,-0.12751091703056772,Construcción
ACS,2022-06-28,18.7571,21.1825,-0.11450017703292811,Construcción
ACS,2022-06-29,18.5052,21.1825,-0.12639206892482013,Construcción
ACS,2022-06-30,18.2138,21.1825,-0.14014870765962478,Construcción
ACS,2022-07-01,18.1812,21.1825,-0.14168771391478815,Construcción
ACS,2022-07-04,18.3328,21.1825,-0.13453086274046983,Construcción
ACS,2022-07-05,17.6001,21.1825,-0.16912073645698097,Construcción
ACS,2022-07-06,17.5075,21.1825,-0.1734922695621386,Construcción
ACS,2022-07-07,17.9454,21.1825,-0.15281954443526502,Construcción
ACS,2022-07-08,18.2654,21.1825,-0.1377127345686298,Construcción
ACS,2022-07-11,18.097,21.1825,-0.14566269326094652,Construcción
ACS,2022-07-12,18.257,21.1825,-0.13810928832762892,Construcción
ACS,2022-07-13,17.9201,21.1825,-0.15401392659034577,Construcción
ACS,2022-07-14,17.7433,21.1825,-0.16236043904166172,Construcción
ACS,2022-07-15,18.198,21.1825,-0.14089460639678983,Construcción
ACS,2022-07-18,18.3328,21.1825,-0.13453086274046983,Construcción
ACS,2022-07-19,18.5433,21.1825,-0.12459341437507387,Construcción
ACS,2022-07-20,18.3412,21.1825,-0.13413430898147055,Construcción
ACS,2022-07-21,18.3412,21.1825,-0.13413430898147055,Construcción
ACS,2022-07-22,18.7117,21.1825,-0.11664345568275701,Construcción
ACS,2022-07-25,18.9643,21.1825,-0.1047185176442818,Construcción
ACS,2022-07-26,18.9559,21.1825,-0.10511507140328107,Construcción
ACS,2022-07-27,19.1833,21.1825,-0.09437979464180346,Construcción
ACS,2022-07-28,19.0233,21.1825,-0.10193319957512106,Construcción
ACS,2022-07-29,19.7138,21.1825,-0.0693355364097723,Construcción
ACS,2022-08-01,19.1917,21.1825,-0.0939832408828042,Construcción
ACS,2022-08-02,19.4876,21.1825,-0.08001416263424999,Construcción
ACS,2022-08-03,19.6057,21.1825,-0.07443880561784502,Construcción
ACS,2022-08-04,19.5973,21.1825,-0.0748353593768441,Construcción
ACS,2022-08-05,19.5298,21.1825,-0.07802195208308742,Construcción
ACS,2022-08-08,19.8083,21.1825,-0.0648743066210316,Construcción
ACS,2022-08-09,20.1797,21.1825,-0.047340965419568067,Construcción
ACS,2022-08-10,20.2387,21.1825,-0.04455564735040715,Construcción
ACS,2022-08-11,20.1881,21.1825,-0.04694441166056898,Construcción
ACS,2022-08-12,20.2387,21.1825,-0.04455564735040715,Construcción
ACS,2022-08-15,20.3653,21.1825,-0.038579015696919614,Construcción
ACS,2022-08-16,20.6776,21.1825,-0.023835713442700305,Construcción
ACS,2022-08-17,20.3231,21.1825,-0.04057122624808218,Construcción
ACS,2022-08-18,20.3231,21.1825,-0.04057122624808218,Construcción
ACS,2022-08-19,20.1543,21.1825,-0.04854006845273229,Construcción
ACS,2022-08-22,19.4538,21.1825,-0.08160981942641331,Construcción
ACS,2022-08-23,19.4791,21.1825,-0.08041543727133256,Construcción
ACS,2022-08-24,19.3104,21.1825,-0.08837955859789919,Construcción
ACS,2022-08-25,19.15,21.1825,-0.09595184704355021,Construcción
ACS,2022-08-26,18.9221,21.1825,-0.10671072819544437,Construcción
ACS,2022-08-29,18.8546,21.1825,-0.10989732090168769,Construcción
ACS,2022-08-30,18.804,21.1825,-0.11228608521184952,Construcción
ACS,2022-08-31,18.7449,21.1825,-0.11507612415909357,Construcción
ACS,2022-09-01,18.8968,21.1825,-0.10790511035052529,Construcción
ACS,2022-09-02,19.0909,21.1825,-0.09874188599079427,Construcción
ACS,2022-09-05,18.9221,21.1825,-0.10671072819544437,Construcción
ACS,2022-09-06,18.8968,21.1825,-0.10790511035052529,Construcción
ACS,2022-09-07,19.0909,21.1825,-0.09874188599079427,Construcción
ACS,2022-09-08,19.0318,21.1825,-0.10153192493803849,Construcción
ACS,2022-09-09,19.4201,21.1825,-0.0832007553404933,Construcción
ACS,2022-09-12,19.8421,21.1825,-0.06327864982886829,Construcción
ACS,2022-09-13,19.4454,21.1825,-0.08200637318541255,Construcción
