Date,Ticker,precio_cierre,volumen,precio_max,precio_min
2021-03-12,ACS.MC,19.781286239624023,696542.0,26.847816467285156,26.442527770996094
2021-03-12,ACX.MC,7.655885696411133,1023641.0,10.399999618530273,10.0600004196167
2021-03-12,AENA.MC,12.806683540344238,1632550.0,14.479999542236328,14.25
2021-03-12,AMS.MC,59.83576583862305,1412779.0,63.5,62.29999923706055
2021-03-12,ANA.MC,111.49375915527344,55511.0,132.6999969482422,129.8000030517578
2021-03-12,ANE.MC,27.139863967895508,1048322.0,29.299999237060547,27.989999771118164
2021-03-12,BBVA.MC,3.5737788677215576,15182254.0,4.809999942779541,4.678999900817871
2021-03-12,BKT.MC,3.094935894012451,4514903.0,4.14209508895874,4.021115779876709
2021-03-12,CABK.MC,1.8660377264022827,10757068.0,2.51200008392334,2.4240000247955322
2021-03-12,CLNX.MC,39.42200469970703,1570958.0,41.14384078979492,39.930458068847656
2021-03-12,COL.MC,6.692702770233154,1171561.0,8.25,8.039999961853027
2021-03-12,ELE.MC,15.519545555114746,665186.0,21.729999542236328,21.530000686645508
2021-03-12,ENG.MC,11.731401443481445,647239.0,17.93000030517578,17.725000381469727
2021-03-12,FDR.MC,20.359737396240234,151953.0,24.25,23.700000762939453
2021-03-12,FER.MC,20.142539978027344,1256257.0,22.549999237060547,22.020000457763672
2021-03-12,GC=F,1719.5,80.0,1722.5,1699.0
2021-03-12,GRF.MC,19.921409606933594,2178928.0,21.299999237060547,20.479999542236328
2021-03-12,IAG.MC,2.368692398071289,10654046.0,2.4719998836517334,2.4189999103546143
2021-03-12,IBE.MC,8.67165470123291,7213028.0,10.850000381469727,10.710000038146973
2021-03-12,IDR.MC,7.207473278045654,551045.0,7.635000228881836,7.505000114440918
2021-03-12,ITX.MC,25.35837173461914,2669913.0,30.139999389648438,29.350000381469727
2021-03-12,LOG.MC,11.578563690185547,125813.0,16.3799991607666,16.239999771118164
2021-03-12,MAP.MC,1.2016475200653076,4806022.0,1.687999963760376,1.6330000162124634
2021-03-12,MEL.MC,6.839116096496582,915187.0,7.135000228881836,6.860000133514404
2021-03-12,MRL.MC,6.743986129760742,1086927.0,9.119999885559082,8.779999732971191
2021-03-12,MTS.MC,20.511980056762695,664196.0,22.375,21.864999771118164
2021-03-12,NTGY.MC,15.908503532409668,1261493.0,21.440000534057617,21.18000030517578
2021-03-12,RED.MC,10.867794036865234,836045.0,14.4399995803833,14.324999809265137
2021-03-12,REP.MC,8.086007118225098,5422472.0,10.975000381469727,10.720000267028809
2021-03-12,ROVI.MC,39.912109375,30072.0,43.599998474121094,42.70000076293945
2021-03-12,SAB.MC,0.36183175444602966,31624034.0,0.46790000796318054,0.450300008058548
2021-03-12,SAN.MC,2.489889144897461,35015714.0,2.9800000190734863,2.9000000953674316
2021-03-12,SCYR.MC,1.6829819679260254,1451387.0,2.08512806892395,2.024717092514038
2021-03-12,SLR.MC,18.8700008392334,907732.0,19.25,18.5
2021-03-12,TEF.MC,2.7169687747955322,14574024.0,4.0,3.9210000038146973
2021-03-12,UNI.MC,0.5998099446296692,1367633.0,0.7860000133514404,0.7645000219345093
2021-03-12,^IBEX,8644.5,149113500.0,8644.5,8554.400390625
2021-03-12,^VIX,20.690000534057617,0.0,22.989999771118164,20.6299991607666
2021-03-15,ACS.MC,20.183643341064453,1211680.0,27.77701187133789,26.85770034790039
2021-03-15,ACX.MC,7.630120754241943,1009007.0,10.645000457763672,10.289999961853027
2021-03-15,AENA.MC,12.921900749206543,2442600.0,14.779999732971191,14.470000267028809
2021-03-15,AMS.MC,58.25270462036133,966719.0,63.880001068115234,61.81999969482422
2021-03-15,ANA.MC,115.91609191894531,186875.0,139.5,131.8000030517578
2021-03-15,ANE.MC,27.139863967895508,1048322.0,29.299999237060547,27.989999771118164
2021-03-15,BBVA.MC,3.516897678375244,15630085.0,4.822999954223633,4.639999866485596
2021-03-15,BKT.MC,3.0450711250305176,5008879.0,4.139214992523193,4.019676208496094
2021-03-15,CABK.MC,1.8623178005218506,13993517.0,2.561000108718872,2.4779999256134033
2021-03-15,CLNX.MC,40.54860305786133,1247369.0,41.51433563232422,40.60661697387695
2021-03-15,COL.MC,6.713045120239258,519419.0,8.345000267028809,8.210000038146973
2021-03-15,ELE.MC,15.55530071258545,1094699.0,21.969999313354492,21.75
2021-03-15,ENG.MC,11.813831329345703,843022.0,18.1200008392334,17.850000381469727
2021-03-15,FDR.MC,20.27419662475586,138878.0,24.25,23.700000762939453
2021-03-15,FER.MC,20.11568260192871,1049924.0,22.81999969482422,22.360000610351562
2021-03-15,GC=F,1728.9000244140625,147.0,1731.9000244140625,1722.800048828125
2021-03-15,GRF.MC,20.436704635620117,1566147.0,21.239999771118164,20.5
2021-03-15,IAG.MC,2.4311530590057373,30371548.0,2.568000078201294,2.4830000400543213
2021-03-15,IBE.MC,8.679719924926758,21453699.0,10.824999809265137,10.670000076293945
2021-03-15,IDR.MC,7.316033363342285,640988.0,7.800000190734863,7.699999809265137
2021-03-15,ITX.MC,25.400554656982422,3709870.0,30.3700008392334,29.790000915527344
2021-03-15,LOG.MC,11.59282398223877,212325.0,16.5,16.200000762939453
2021-03-15,MAP.MC,1.2209025621414185,12482192.0,1.7339999675750732,1.690999984741211
2021-03-15,MEL.MC,6.940831184387207,1116126.0,7.289999961853027,7.079999923706055
2021-03-15,MRL.MC,6.67743444442749,957514.0,9.194999694824219,9.029999732971191
2021-03-15,MTS.MC,20.72774887084961,743877.0,22.889999389648438,22.239999771118164
2021-03-15,NTGY.MC,15.923836708068848,1004313.0,21.059999465942383,20.770000457763672
2021-03-15,RED.MC,10.958294868469238,1282745.0,14.725000381469727,14.460000038146973
2021-03-15,REP.MC,8.004852294921875,6876505.0,11.140000343322754,10.819999694824219
2021-03-15,ROVI.MC,39.63621520996094,39912.0,44.0,42.900001525878906
2021-03-15,SAB.MC,0.3596651256084442,33075758.0,0.4763000011444092,0.460099995136261
2021-03-15,SAN.MC,2.454301595687866,44504469.0,3.0250000953674316,2.9010000228881836
2021-03-15,SCYR.MC,1.7002838850021362,2034907.0,2.1299479007720947,2.08707594871521
2021-03-15,SLR.MC,18.329999923706055,1247640.0,19.030000686645508,17.889999389648438
2021-03-15,TEF.MC,2.7645163536071777,27137825.0,4.138000011444092,4.011000156402588
2021-03-15,UNI.MC,0.5959276556968689,1340852.0,0.7875000238418579,0.7639999985694885
2021-03-15,^IBEX,8635.400390625,210887200.0,8740.099609375,8617.599609375
2021-03-15,^VIX,20.030000686645508,0.0,21.860000610351562,19.8700008392334
2021-03-16,ACS.MC,20.278745651245117,627111.0,27.64850425720215,27.075172424316406
2021-03-16,ACX.MC,7.644843578338623,747576.0,10.4350004196167,10.229999542236328
2021-03-16,AENA.MC,12.930763244628906,2046450.0,14.670000076293945,14.520000457763672
2021-03-16,AMS.MC,58.49770736694336,1066125.0,63.2599983215332,61.779998779296875
2021-03-16,ANA.MC,115.66094970703125,89495.0,137.39999389648438,135.3000030517578
2021-03-16,ANE.MC,27.139863967895508,1048322.0,29.299999237060547,27.989999771118164
2021-03-16,BBVA.MC,3.4981865882873535,18251836.0,4.789999961853027,4.633999824523926
2021-03-16,BKT.MC,3.0298945903778076,4186459.0,4.119051933288574,3.98655104637146
2021-03-16,CABK.MC,1.906216025352478,18785300.0,2.562999963760376,2.510999917984009
2021-03-16,CLNX.MC,41.98411560058594,1940437.0,43.18157958984375,41.28277587890625
2021-03-16,COL.MC,6.790346622467041,641266.0,8.454999923706055,8.255000114440918
2021-03-16,ELE.MC,15.626821517944336,1050212.0,21.959999084472656,21.68000030517578
2021-03-16,ENG.MC,11.853397369384766,819494.0,18.06999969482422,17.860000610351562
2021-03-16,FDR.MC,20.659149169921875,168055.0,24.25,23.75
2021-03-16,FER.MC,20.11568260192871,969143.0,22.719999313354492,22.309999465942383
2021-03-16,GC=F,1730.5999755859375,729.0,1733.9000244140625,1726.0
2021-03-16,GRF.MC,20.981164932250977,1576490.0,21.719999313354492,20.989999771118164
2021-03-16,IAG.MC,2.421543598175049,18111208.0,2.575000047683716,2.489000082015991
2021-03-16,IBE.MC,8.796685218811035,9058002.0,10.904999732971191,10.729999542236328
2021-03-16,IDR.MC,7.5001139640808105,813458.0,7.96999979019165,7.769999980926514
2021-03-16,ITX.MC,24.94501495361328,5852267.0,30.790000915527344,29.56999969482422
2021-03-16,LOG.MC,11.778194427490234,385945.0,16.559999465942383,16.299999237060547
2021-03-16,MAP.MC,1.2187631130218506,8765592.0,1.7359999418258667,1.7009999752044678
2021-03-16,MEL.MC,6.902082443237305,1044726.0,7.34499979019165,7.065000057220459
2021-03-16,MRL.MC,6.7218017578125,809267.0,9.170000076293945,9.055000305175781
2021-03-16,MTS.MC,20.90679359436035,637251.0,22.770000457763672,22.100000381469727
2021-03-16,NTGY.MC,15.916168212890625,863592.0,20.90999984741211,20.559999465942383
2021-03-16,RED.MC,10.9356689453125,1261117.0,14.640000343322754,14.454999923706055
2021-03-16,REP.MC,7.931075096130371,5850420.0,10.9399995803833,10.614999771118164
2021-03-16,ROVI.MC,41.84333801269531,59095.0,45.900001525878906,43.29999923706055
2021-03-16,SAB.MC,0.3659329116344452,43024703.0,0.4832000136375427,0.46630001068115234
2021-03-16,SAN.MC,2.4404850006103516,49273341.0,2.9769999980926514,2.88700008392334
2021-03-16,SCYR.MC,1.7050023078918457,1287142.0,2.1241021156311035,2.0909740924835205
2021-03-16,SLR.MC,18.90999984741211,1103030.0,19.209999084472656,18.190000534057617
2021-03-16,TEF.MC,2.782855987548828,15140838.0,4.127999782562256,4.051000118255615
2021-03-16,UNI.MC,0.6036921143531799,1367331.0,0.7900000214576721,0.7710000276565552
2021-03-16,^IBEX,8657.7001953125,209943700.0,8717.599609375,8617.7998046875
2021-03-16,^VIX,19.790000915527344,0.0,20.309999465942383,19.329999923706055
2021-03-17,ACS.MC,20.000755310058594,669043.0,27.411264419555664,26.847816467285156
2021-03-17,ACX.MC,7.5307416915893555,780851.0,10.470000267028809,10.164999961853027
2021-03-17,AENA.MC,12.780097007751465,1672750.0,14.619999885559082,14.399999618530273
2021-03-17,AMS.MC,57.87578582763672,842012.0,62.279998779296875,60.97999954223633
2021-03-17,ANA.MC,115.0656509399414,98423.0,137.8000030517578,134.10000610351562
2021-03-17,ANE.MC,27.139863967895508,1048322.0,29.299999237060547,27.989999771118164
2021-03-17,BBVA.MC,3.5707848072052,19986398.0,4.811999797821045,4.670000076293945
2021-03-17,BKT.MC,3.0851800441741943,3515001.0,4.1089701652526855,4.005273818969727
2021-03-17,CABK.MC,1.9151440858840942,13573804.0,2.622999906539917,2.5490000247955322
2021-03-17,CLNX.MC,41.79330825805664,1169803.0,42.9222297668457,41.81999969482422
2021-03-17,COL.MC,6.73745584487915,517284.0,8.350000381469727,8.204999923706055
2021-03-17,ELE.MC,15.505239486694336,910300.0,21.920000076293945,21.670000076293945
2021-03-17,ENG.MC,11.731401443481445,842095.0,18.010000228881836,17.780000686645508
2021-03-17,FDR.MC,20.48805809020996,176006.0,24.25,23.700000762939453
2021-03-17,FER.MC,19.76654624938965,932265.0,22.389999389648438,22.06999969482422
2021-03-17,GC=F,1726.800048828125,488.0,1750.0999755859375,1725.5999755859375
2021-03-17,GRF.MC,21.175615310668945,1073608.0,21.780000686645508,21.350000381469727
2021-03-17,IAG.MC,2.4311530590057373,11838421.0,2.558000087738037,2.4820001125335693
2021-03-17,IBE.MC,8.61518669128418,9158336.0,10.9399995803833,10.680000305175781
2021-03-17,IDR.MC,7.490674018859863,667368.0,8.095000267028809,7.820000171661377
2021-03-17,ITX.MC,24.54852294921875,3684518.0,29.399999618530273,28.549999237060547
2021-03-17,LOG.MC,11.778194427490234,229373.0,16.579999923706055,16.34000015258789
2021-03-17,MAP.MC,1.2394444942474365,4030133.0,1.7380000352859497,1.7109999656677246
2021-03-17,MEL.MC,6.684122085571289,1364237.0,7.130000114440918,6.835000038146973
2021-03-17,MRL.MC,6.658946514129639,930719.0,9.114999771118164,8.96500015258789
2021-03-17,MTS.MC,20.544113159179688,359382.0,22.799999237060547,22.280000686645508
2021-03-17,NTGY.MC,16.10784149169922,749949.0,21.1200008392334,20.829999923706055
2021-03-17,RED.MC,10.758437156677246,4643120.0,14.520000457763672,14.234999656677246
2021-03-17,REP.MC,7.920008182525635,5788267.0,10.835000038146973,10.625
2021-03-17,ROVI.MC,41.01566696166992,69282.0,45.70000076293945,44.29999923706055
2021-03-17,SAB.MC,0.3721233606338501,34800785.0,0.4837000072002411,0.4690999984741211
2021-03-17,SAN.MC,2.4509520530700684,41665238.0,2.9539999961853027,2.8949999809265137
2021-03-17,SCYR.MC,1.693992257118225,932779.0,2.116307020187378,2.0812299251556396
2021-03-17,SLR.MC,18.079999923706055,1611401.0,18.899999618530273,17.600000381469727
2021-03-17,TEF.MC,2.7801387310028076,12868299.0,4.135000228881836,4.034999847412109
2021-03-17,UNI.MC,0.6029157638549805,1057919.0,0.7835000157356262,0.7639999985694885
2021-03-17,^IBEX,8599.5,173237000.0,8659.099609375,8570.099609375
2021-03-17,^VIX,19.229999542236328,0.0,20.950000762939453,19.18000030517578
2021-03-18,ACS.MC,20.30069351196289,2180866.0,27.460689544677734,26.88735580444336
2021-03-18,ACX.MC,7.714776515960693,853267.0,10.505000114440918,10.295000076293945
2021-03-18,AENA.MC,12.753508567810059,2894020.0,14.59000015258789,14.319999694824219
2021-03-18,AMS.MC,58.42232131958008,859345.0,62.5,61.70000076293945
2021-03-18,ANA.MC,114.1301498413086,75557.0,136.5,133.10000610351562
2021-03-18,ANE.MC,27.139863967895508,1048322.0,29.299999237060547,27.989999771118164
2021-03-18,BBVA.MC,3.6403896808624268,22255064.0,4.896999835968018,4.747000217437744
2021-03-18,BKT.MC,3.117701292037964,5218208.0,4.198264122009277,4.110410213470459
2021-03-18,CABK.MC,1.9746668338775635,13527535.0,2.677000045776367,2.5999999046325684
2021-03-18,CLNX.MC,41.11190414428711,3718764.0,42.77403259277344,41.90336227416992
2021-03-18,COL.MC,6.664222240447998,460445.0,8.295000076293945,8.170000076293945
2021-03-18,ELE.MC,15.490937232971191,1123758.0,21.75,21.56999969482422
2021-03-18,ENG.MC,11.744589805603027,880398.0,18.0,17.639999389648438
2021-03-18,FDR.MC,20.017559051513672,280210.0,23.899999618530273,23.200000762939453
2021-03-18,FER.MC,19.363697052001953,5234872.0,22.1200008392334,21.6299991607666
2021-03-18,GC=F,1732.199951171875,138.0,1750.300048828125,1721.800048828125
2021-03-18,GRF.MC,21.07839012145996,1310722.0,21.989999771118164,21.489999771118164
2021-03-18,IAG.MC,2.4148170948028564,20109368.0,2.555000066757202,2.4700000286102295
2021-03-18,IBE.MC,8.607120513916016,16377592.0,10.774999618530273,10.574999809265137
2021-03-18,IDR.MC,7.490674018859863,477645.0,8.020000457763672,7.880000114440918
2021-03-18,ITX.MC,24.168907165527344,3791547.0,29.030000686645508,28.549999237060547
2021-03-18,LOG.MC,11.878009796142578,156746.0,16.65999984741211,16.420000076293945
2021-03-18,MAP.MC,1.2722488641738892,7677524.0,1.7990000247955322,1.7389999628067017
2021-03-18,MEL.MC,6.766463279724121,957145.0,7.034999847412109,6.869999885559082
2021-03-18,MRL.MC,6.629367351531982,822649.0,9.079999923706055,8.96500015258789
2021-03-18,MTS.MC,21.269472122192383,649478.0,23.25,22.600000381469727
2021-03-18,NTGY.MC,16.05417251586914,1039281.0,21.15999984741211,20.860000610351562
2021-03-18,RED.MC,10.758437156677246,2000728.0,14.350000381469727,14.079999923706055
2021-03-18,REP.MC,7.908942222595215,7067797.0,10.829999923706055,10.609999656677246
2021-03-18,ROVI.MC,41.10763931274414,43351.0,45.20000076293945,44.29999923706055
2021-03-18,SAB.MC,0.3828793168067932,54084397.0,0.5019999742507935,0.4855000078678131
2021-03-18,SAN.MC,2.5003561973571777,76321718.0,3.0169999599456787,2.944499969482422
2021-03-18,SCYR.MC,1.6955642700195312,1354426.0,2.1221530437469482,2.0753839015960693
2021-03-18,SLR.MC,17.809999465942383,1212948.0,18.549999237060547,17.600000381469727
2021-03-18,TEF.MC,2.80051589012146,15198760.0,4.136000156402588,4.053999900817871
